1407.0268633959386 1.0 0.0 
1407.0398861145268 1.0 0.0 0.0
1407.052905038877 1.0 0.0 0.0
1407.0659201689402 1.0 0.0 0.0
1407.0789315046673 1.0 0.0 0.0
1407.091939046008 1.0 0.4599508006082936 0.005955652896884054
1407.1049427929147 1.0 0.5584710374186258 0.006562571024455956
1407.1179427453364 1.0 0.6081115768840184 0.006848024803380342
1407.130938903225 1.0 0.6794425213489949 0.007238524527936022
1407.14393126653 1.0 0.6803213116004023 0.007243204165318509
1407.1569198352029 1.0 0.6825192652202328 0.007254895250598462
1407.169904609194 1.0 0.7260028997677913 0.007482433516039129
1407.182885588454 1.0 0.7741864503136954 0.007656180940574513
1407.195862772934 1.0 0.8500246906946893 0.00766660493119352
1407.2088361625842 1.0 0.8583210051462311 0.00734723601993984
1407.2218057573557 1.0 0.8490504200795445 0.0070068651045344455
1407.2347715571984 1.0 0.8668919557374813 0.0068419707023540345
1407.247733562064 1.0 0.9131323858336002 0.007022077151309519
1407.2606917719022 1.0 0.8953554203362537 0.006953387895918073
1407.2736461866648 1.0 0.9021036023645075 0.006979542116411451
1407.2865968063013 1.0 0.9035663405935181 0.006803341689885691
1407.2995436307626 1.0 0.868451010485542 0.006541284706875165
1407.3124866600006 1.0 0.9942758789687804 0.006903412350347341
1407.3254258939644 1.0 0.8042593447773569 0.006151155351886659
1407.3383613326052 1.0 0.7750140176185061 0.005957967593662106
1407.351292975874 1.0 0.7333464164150494 0.0057902564636395535
1407.364220823721 1.0 0.5898187835305073 0.005189018480238668
1407.3771448760976 1.0 0.4371882875676881 0.004465013804927078
1407.3900651329536 1.0 0.29086717715353955 0.003641966148549038
1407.4029815942404 1.0 0.11858554441447335 0.0023254361665172164
1407.4158942599083 1.0 0.024123133776394648 0.0010488307443681211
1407.4288031299077 1.0 0.00536252076093205 0.000494507679039737
1407.4417082041898 1.0 0.03358664652749255 0.0012396999423036415
1407.454609482705 1.0 0.167006059072883 0.0027724143693253008
1407.467506965404 1.0 0.3567980159330697 0.004069927958976419
1407.4804006522377 1.0 0.4844695173502851 0.004771125946641509
1407.4932905431565 1.0 0.5937858690820332 0.005324010443619811
1407.506176638111 1.0 0.6943502805242978 0.005815141790471378
1407.519058937052 1.0 0.7516861513545676 0.006125266544748913
1407.5319374399303 1.0 0.7711653568582582 0.0062961529145481206
1407.5448121466966 1.0 0.8038058190253818 0.006540261992543225
1407.5576830573011 1.0 0.8348599277545372 0.0068002879175719086
1407.5705501716957 1.0 0.8315097085927705 0.006943759257101674
1407.5834134898298 1.0 0.8365440938030979 0.007147285881284473
1407.596273011654 1.0 0.8226134130183813 0.007295953972808607
1407.6091287371198 1.0 0.819473667453757 0.007520558900549305
1407.6219806661777 1.0 0.8262920242166456 0.00782569501261488
1407.6348287987776 1.0 0.8305072074644567 0.008159204347068244
